masterid,stationname,latitude,longitude,comid,huc,county,psa_lu,RB,ISWP_Source,ISWP2,ISWP3,ISWP2_name,ISWP3_name,Watershed,lbank_do,rbank_do,bottom_do,class_do,stationcode,ag_2011_1k,ag_2011_5k,ag_2011_ws,urban_2011_1k,urban_2011_5k,urban_2011_ws,code_21_2011_1k,code_21_2011_5k,code_21_2011_ws,dev_2011_1k,dev_2011_5k,dev_2011_ws,sampledate,CSCI,ASCI_H,ASCI_D,AFDM_gm2,Chla_ugcm2,TN_mgL,TP_mgL,PCT_MAP,DO_mgL,SpCond_uScm,Temp_C,PCT_RC,PCT_SAFN,RBP_CHN,XSLOPE
513STCAIV,Stanton Creek ~1.4mi above Indian Valley Res.,39.1846,-122.5356,8005837,513,Lake,Other,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,513STCAIV,0,0,0,0,0,0,0,0.04370152,0.04370152,0,0.04370152,0.04370152,2014-06-12T07:00:00Z,0.6826248,1.20073497172196,1.25335356827239,11.3,1.27,0.101,NA,NA,NA,NA,NA,NA,NA,NA,NA
513STCAIV,Stanton Creek ~1.4mi above Indian Valley Res.,39.1846,-122.5356,8005837,513,Lake,Other,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,513STCAIV,0,0,0,0,0,0,0,0.04370152,0.04370152,0,0.04370152,0.04370152,2015-05-20T07:00:00Z,0.62253863,1.13515927605161,1.15465256331267,5.54,1.01,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
513STCAIV,Stanton Creek ~1.4mi above Indian Valley Res.,39.1846,-122.5356,8005837,513,Lake,Other,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,513STCAIV,0,0,0,0,0,0,0,0.04370152,0.04370152,0,0.04370152,0.04370152,2016-05-31T07:00:00Z,0.6133834,1.16350621933776,1.20479992621514,10.7,0.925,0.04024999999999999,0.0095,NA,NA,NA,NA,NA,NA,NA,NA
513STCAIV,Stanton Creek ~1.4mi above Indian Valley Res.,39.1846,-122.5356,8005837,513,Lake,Other,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,513STCAIV,0,0,0,0,0,0,0,0.04370152,0.04370152,0,0.04370152,0.04370152,2017-06-05T07:00:00Z,0.79399675,1.06919602646407,1.08783836846543,20.5,0.49699999999999994,0.127,NA,NA,NA,NA,NA,NA,NA,NA,NA
513STCAIV,Stanton Creek ~1.4mi above Indian Valley Res.,39.1846,-122.5356,8005837,513,Lake,Other,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,513STCAIV,0,0,0,0,0,0,0,0.04370152,0.04370152,0,0.04370152,0.04370152,2018-07-11T07:00:00Z,0.48359675,1.15990443088591,1.20479992621514,5.86,0.163,0,0.0695,NA,NA,NA,NA,NA,NA,NA,NA
513STCAIV,Stanton Creek ~1.4mi above Indian Valley Res.,39.1846,-122.5356,8005837,513,Lake,Other,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,513STCAIV,0,0,0,0,0,0,0,0.04370152,0.04370152,0,0.04370152,0.04370152,2018-10-26T07:00:00Z,0.64173593,NA,NA,8.83,4.2299999999999995,0.365,0.049,NA,NA,NA,NA,NA,NA,NA,NA
513STCAIV,Stanton Creek ~1.4mi above Indian Valley Res.,39.1846,-122.5356,8005837,513,Lake,Other,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,513STCAIV,0,0,0,0,0,0,0,0.04370152,0.04370152,0,0.04370152,0.04370152,2020-08-12T07:00:00Z,0.64046488,1.00423899389449,1.06866003547027,NA,NA,0.024,0.303,NA,NA,NA,NA,NA,NA,NA,NA
513UNCAKC,Unnamed Creek,39.16692,-122.50673,8007621,513,Lake,Other,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,513UNCAKC,0,0,0,0,0.1215594,0.1215594,2.779322,2.570114,2.570114,2.779322,2.6916734,2.6916734,2008-09-10T07:00:00Z,0.7806147,0.74268985617759,0.873421616370729,5.265000000000001,1.2133333333333334,0.19095,NA,NA,NA,NA,NA,0,34,12,3.4
513UNCAKC,Unnamed Creek,39.16692,-122.50673,8007621,513,Lake,Other,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,513UNCAKC,0,0,0,0,0.1215594,0.1215594,2.779322,2.570114,2.570114,2.779322,2.6916734,2.6916734,2009-05-20T07:00:00Z,0.82043634,0.989877249074203,0.991973515145466,NA,0.932,0.312,0.0156,11,NA,NA,NA,0,33,18,NA
513UNCAKC,Unnamed Creek,39.16692,-122.50673,8007621,513,Lake,Other,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,513UNCAKC,0,0,0,0,0.1215594,0.1215594,2.779322,2.570114,2.570114,2.779322,2.6916734,2.6916734,2009-06-04T07:00:00Z,0.94623894,0.843127000471656,0.834755205472033,NA,1.322,0.0687,0.0294,2,NA,NA,NA,0,65,15,NA
513UNCAKC,Unnamed Creek,39.16692,-122.50673,8007621,513,Lake,Other,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,513UNCAKC,0,0,0,0,0.1215594,0.1215594,2.779322,2.570114,2.570114,2.779322,2.6916734,2.6916734,2009-07-13T07:00:00Z,0.61763823,0.905413923533924,0.907655261984349,38.6,0.422,0.1275,0.0618,34,NA,NA,NA,0,41,20,2.3
513UNCAKC,Unnamed Creek,39.16692,-122.50673,8007621,513,Lake,Other,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,513UNCAKC,0,0,0,0,0.1215594,0.1215594,2.779322,2.570114,2.570114,2.779322,2.6916734,2.6916734,2009-08-13T07:00:00Z,0.56915792,1.01356597197217,0.982916554510411,NA,4.007000000000001,0.142,0.0145,24,NA,NA,NA,0,43,16,NA
513UNCAKC,Unnamed Creek,39.16692,-122.50673,8007621,513,Lake,Other,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,513UNCAKC,0,0,0,0,0.1215594,0.1215594,2.779322,2.570114,2.570114,2.779322,2.6916734,2.6916734,2009-09-23T07:00:00Z,0.50810005,0.910183129961163,0.966258912062969,NA,3.418,0.107,0.0198,9,NA,NA,NA,0,36,16,NA
513UNCAKC,Unnamed Creek,39.16692,-122.50673,8007621,513,Lake,Other,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,513UNCAKC,0,0,0,0,0.1215594,0.1215594,2.779322,2.570114,2.570114,2.779322,2.6916734,2.6916734,2018-10-25T07:00:00Z,0.69857238,NA,NA,8,0.992,0.26,0.2595,NA,NA,NA,NA,NA,NA,NA,NA
513UPCSSG,Seigler Creek ~1mi below Seigler Valley,38.8853,-122.66473,8009401,513,Lake,Other,5,BPJ,A,A,Natural,Natural,NA,NA,NA,NA,NA,513UPCSSG,3,1,1,0,0.08039231,0.08039231,0,0,0.65921698,3,1.08039231,1.7396092899999998,2003-06-14T07:00:00Z,0.96774828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
514ALCANC,NA,38.68877,-120.30198,14982952,514,El Dorado,Forest,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,514ALCANC,0,0,0,0,0.096823,0.1168338,0,0.80484115,1.489631,0,0.90166415,1.6064648,2016-06-30T07:00:00Z,1.12765033,0.734348320947796,0.71517561534227,4.755,0.3935,0.07965,NA,NA,NA,NA,NA,NA,NA,NA,NA
514ALCANC,NA,38.68877,-120.30198,14982952,514,El Dorado,Forest,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,514ALCANC,0,0,0,0,0.096823,0.1168338,0,0.80484115,1.489631,0,0.90166415,1.6064648,2017-09-05T07:00:00Z,0.70582281,1.07924595706495,1.09532168418819,1.22,0.49699999999999994,0.19,0.028,NA,NA,NA,NA,NA,NA,NA,NA
514BMCARC,Bald Mountain Canyon Creek above Rock Cr.,38.87255,-120.74348,14981580,514,El Dorado,Forest,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,514BMCARC,0,0,0,0,0,0,0,0,0,0,0,0,2011-09-27T07:00:00Z,1.094614,1.19342115060221,1.14483163528555,1.35,0.455,0.0556,NA,NA,NA,NA,NA,NA,NA,NA,NA
514BRU001,Brush Creek 1,38.8113,-120.62167,0,514,El Dorado,Other,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,514BRU001,0,0,0,0,0,0,0,0,0,0,0,0,2005-10-05T07:00:00Z,0.99942782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
514BRU001,Brush Creek 1,38.8113,-120.62167,0,514,El Dorado,Other,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,514BRU001,0,0,0,0,0,0,0,0,0,0,0,0,2006-09-20T07:00:00Z,1.02395926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
514BRU002,Brush Creek 2,38.80833,-120.62472,14982148,514,El Dorado,Forest,5,BPJ,A,A,Natural,Natural,NA,NA,NA,NA,NA,514BRU002,0,0,0,0,0,0,0,0,0,0,0,0,2005-10-05T07:00:00Z,1.14789789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
514BRU003,Brush Creek 3,38.80806,-120.62778,14982308,514,El Dorado,Forest,5,BPJ,A,A,Natural,Natural,NA,NA,NA,NA,NA,514BRU003,0,0,0,0,0,0,0,0,0,0,0,0,2005-10-04T07:00:00Z,1.14377376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
514BRU004,Brush Creek 4,38.80778,-120.6325,14982308,514,El Dorado,Forest,5,BPJ,A,A,Natural,Natural,NA,NA,NA,NA,NA,514BRU004,0,0,0,0,0,0,0,0,0,0,0,0,2005-10-04T07:00:00Z,1.18481654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
514BRU005,Brush Creek 5,38.80556,-120.63639,14982308,514,El Dorado,Forest,5,BPJ,A,A,Natural,Natural,NA,NA,NA,NA,NA,514BRU005,0,0,0,0,0,0,0,0,0,0,0,0,2005-10-04T07:00:00Z,1.00247496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
514BRUUPX,Brush Creek,38.81444,-120.61472,14982066,514,El Dorado,Forest,5,BPJ,A,A,Natural,Natural,NA,NA,NA,NA,NA,514BRUUPX,0,0,0,0,0,0,0,0,0,0,0,0,2005-10-06T07:00:00Z,1.19989207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
514BRUUPX,Brush Creek,38.81444,-120.61472,14982066,514,El Dorado,Forest,5,BPJ,A,A,Natural,Natural,NA,NA,NA,NA,NA,514BRUUPX,0,0,0,0,0,0,0,0,0,0,0,0,2006-09-19T07:00:00Z,1.16511992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
514BRUUPX,Brush Creek,38.81444,-120.61472,14982066,514,El Dorado,Forest,5,BPJ,A,A,Natural,Natural,NA,NA,NA,NA,NA,514BRUUPX,0,0,0,0,0,0,0,0,0,0,0,0,2008-10-09T07:00:00Z,1.23744124,1.02712301101501,1.06002837894645,4.905,0.972,0,0.0208,NA,NA,NA,NA,0,3,19,15.8
514CE0139,Dry Creek ~0.4mi above Orr Creek,38.9704,-121.13431,15007181,514,Placer,Forest,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,514CE0139,0,0,0,0,22.59092,16.7393,4.06938,7.773871,12.21366,4.06938,30.364791,28.95296,2005-08-11T07:00:00Z,0.49233565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
514CE0171,Auburn Ravine ~0.7mi below Dutch Ravine,38.90035,-121.19811,15007313,514,Placer,Forest,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,514CE0171,0,4,1,0,0.4305448,21.03161,5.988968,9.256712,8.80912,5.988968,13.6872568,30.84073,2005-08-22T07:00:00Z,0.77382679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
514CE0523,Clover Valley Creek ~2mi above Antelope Creek,38.82027,-121.23111,15022233,514,Placer,Other,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,514CE0523,0,0,0,18,5.830721,3.575391,2.478448,5.475444,3.686352,20.478448,11.306165,7.261743,2004-06-10T07:00:00Z,0.6625559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
514CE0523,Clover Valley Creek ~2mi above Antelope Creek,38.82027,-121.23111,15022233,514,Placer,Other,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,514CE0523,0,0,0,18,5.830721,3.575391,2.478448,5.475444,3.686352,20.478448,11.306165,7.261743,2004-06-16T07:00:00Z,0.70146532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
514CE0555,Dry Creek Below Kelley Creek,38.72722,-120.94916,14982796,514,El Dorado,Other,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,514CE0555,0,0,0,0,1.306173,4.355161,1.536098,3.190795,5.495262,1.536098,4.496968,9.850423,2005-08-03T07:00:00Z,0.92310738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
514DNCLDC,Duncan Creek ~0.3mi below Ltl. Duncan Cr.,39.13879,-120.47561,14992341,514,Placer,Other,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,514DNCLDC,0,0,0,0,0.07168138,0.04842254,0,1.962278,1.77301,0,2.03395938,1.82143254,2010-07-22T07:00:00Z,1.07742157,1.13088186498469,1.14344914254722,NA,0.682,0.02305,0.0132,NA,NA,NA,NA,NA,NA,NA,NA
514DNCLDC,Duncan Creek ~0.3mi below Ltl. Duncan Cr.,39.13879,-120.47561,14992341,514,Placer,Other,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,514DNCLDC,0,0,0,0,0.07168138,0.04842254,0,1.962278,1.77301,0,2.03395938,1.82143254,2010-09-07T07:00:00Z,1.09975847,0.846347922171844,0.903702693713952,3.17,0.21,0.095,0.02255,NA,NA,NA,NA,NA,NA,NA,NA
514DNCLDC,Duncan Creek ~0.3mi below Ltl. Duncan Cr.,39.13879,-120.47561,14992341,514,Placer,Other,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,514DNCLDC,0,0,0,0,0.07168138,0.04842254,0,1.962278,1.77301,0,2.03395938,1.82143254,2010-10-12T07:00:00Z,1.1824471,1.18958792323244,1.2193492196875,NA,3.901,3.48,0.0221,NA,NA,NA,NA,NA,NA,NA,NA
514DNCLDC,Duncan Creek ~0.3mi below Ltl. Duncan Cr.,39.13879,-120.47561,14992341,514,Placer,Other,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,514DNCLDC,0,0,0,0,0.07168138,0.04842254,0,1.962278,1.77301,0,2.03395938,1.82143254,2020-07-08T07:00:00Z,1.12377682,1.24465659774369,1.2193492196875,4.55,0.4730000000000001,0,0.011,NA,NA,NA,NA,NA,NA,NA,NA
514DNCLDC,Duncan Creek ~0.3mi below Ltl. Duncan Cr.,39.13879,-120.47561,14992341,514,Placer,Other,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,514DNCLDC,0,0,0,0,0.07168138,0.04842254,0,1.962278,1.77301,0,2.03395938,1.82143254,2021-04-28T07:00:00Z,0.94531281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
514FC1215,COON CREEK ~0.9mo below McCourtney Rd.,38.97275,-121.29146,15033591,514,Placer,Other,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,514FC1215,12,20,3,0,0.02909373,5.069699,0.8547009,4.160403,6.724258,12.8547009,24.18949673,14.793957,2014-05-27T07:00:00Z,0.85529864,0.69591734578055,0.802972325001816,5.45,1.34,0.54,NA,NA,NA,NA,NA,NA,NA,NA,NA
514FC1278,Duncan Creek ~0.3mi above Little Duncan Cr.,39.14468,-120.46647,14992289,514,Placer,Forest,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,514FC1278,0,0,0,0,0.0364857,0.03130478,0,1.517805,1.358628,0,1.5542907,1.38993278,2014-05-28T07:00:00Z,1.1550965,1.00272536065726,1.07326968004899,2.73,0.192,0.0614,NA,NA,NA,NA,NA,NA,NA,NA,NA
514FLC090,Five Lakes Creek (USFS),39.12665,-120.27821,0,514,Placer,Forest,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,514FLC090,0,0,0,0,0,0,0,0,0,0,0,0,2012-07-25T07:00:00Z,1.04441443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
514GRL001,Gerle Creek 1,39.96444,-120.39361,0,518,Plumas,NR,5,BPJ,A,A,Natural,Natural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
514GRL002,Gerle Creek 2,39.96167,-120.39278,0,518,Plumas,NR,5,BPJ,A,A,Natural,Natural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
514GRL003,Gerle Creek 3,38.95861,-120.39222,14997277,514,El Dorado,Forest,5,BPJ,A,A,Natural,Natural,NA,NA,NA,NA,NA,514GRL003,0,0,0,0,0,0,0,0,0,0,0,0,2005-10-13T07:00:00Z,0.8448741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
514GRL004,Gerle Creek 4,38.95528,-120.39417,14997277,514,El Dorado,Other,5,BPJ,A,A,Natural,Natural,NA,NA,NA,NA,NA,514GRL004,0,0,0,0,0,0,0,0,0,0,0,0,2005-10-12T07:00:00Z,1.00442339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
514GRL005,Gerle Creek 5,38.95417,-120.39889,14997921,514,El Dorado,Forest,5,BPJ,A,A,Natural,Natural,NA,NA,NA,NA,NA,514GRL005,0,0,0,0,0.05690112,0.01671196,0,0,0,0,0.05690112,0.01671196,2005-10-12T07:00:00Z,0.97804387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
514GRLUPx,Gerle Creek LUP,38.98444,-120.37861,14997147,514,El Dorado,Forest,5,BPJ,A,A,Natural,Natural,NA,NA,NA,NA,NA,514GRLUPx,0,0,0,0,0,0,0,0,0,0,0,0,2005-10-15T07:00:00Z,1.08832993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
514GRLUPx,Gerle Creek LUP,38.98444,-120.37861,14997147,514,El Dorado,Forest,5,BPJ,A,A,Natural,Natural,NA,NA,NA,NA,NA,514GRLUPx,0,0,0,0,0,0,0,0,0,0,0,0,2006-09-26T07:00:00Z,1.13281305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
514GWCH49,Greenwood Creek at HWY 49.,38.82722,-120.94528,14982016,514,El Dorado,Other,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,514GWCH49,0,0,0,0,0,0.1430303,1.197605,0.08493771,1.739521,1.197605,0.08493771,1.8825513,2002-10-02T07:00:00Z,0.98617592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
514ICE001,SF SILVER C NR ICE HOUSE CA,38.818795,-120.365196,14981972,514,El Dorado,Forest,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,514441500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-09-05T07:00:00Z,0.4839896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
514ICE001,SF SILVER C NR ICE HOUSE CA,38.818795,-120.365196,14981972,514,El Dorado,Forest,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,514441500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006-09-06T07:00:00Z,0.407196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
514ICE002,"Silver Creek, SF Reach 2 ~735m below Dam",38.81663,-120.36676,14981992,514,El Dorado,Other,5,BPJ,A,A,Natural,Natural,NA,NA,NA,NA,NA,514ICE002,0,0,0,0,0.05718954,0.03263744,0,0,0,0,0.05718954,0.03263744,2005-09-05T07:00:00Z,0.53516232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
514ICE003,"Silver Creek, SF Reach 3 ~1385m below Dam",38.81674,-120.37285,14981992,514,El Dorado,Forest,5,BPJ,A,A,Natural,Natural,NA,NA,NA,NA,NA,514ICE003,0,0,0,1,0.12772971,0.05045575,0,0,0,1,0.12772971,0.05045575,2005-09-07T07:00:00Z,0.80623928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
514ICE004,"Silver Creek, SF Reach 4 ~2035m below Dam",38.81905,-120.37928,14981998,514,El Dorado,Forest,5,BPJ,A,A,Natural,Natural,NA,NA,NA,NA,NA,514ICE004,0,0,0,2,0.2104326,0.07043216,0,0,0,2,0.2104326,0.07043216,2005-09-07T07:00:00Z,0.68036478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
514ICE005,"Silver Creek, SF Reach 5 ~2685m below Dam",38.81501,-120.38368,14981998,514,El Dorado,Forest,5,BPJ,A,A,Natural,Natural,NA,NA,NA,NA,NA,514ICE005,0,0,0,2,0.22395943,0.0710205,0,0,0,2,0.22395943,0.0710205,2005-09-08T07:00:00Z,0.91245858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
514ICEUPx,"Silver Creek, SF Upper Reach above Ice House Res.",38.82015,-120.31364,14982034,514,El Dorado,Forest,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,514ICEUPx,0,0,0,0,0,0.00976086,0,0.5101128,0.4864161,0,0.5101128,0.49617696,2005-09-08T07:00:00Z,1.04147156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
514ICEUPx,"Silver Creek, SF Upper Reach above Ice House Res.",38.82015,-120.31364,14982034,514,El Dorado,Forest,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,514ICEUPx,0,0,0,0,0,0.00976086,0,0.5101128,0.4864161,0,0.5101128,0.49617696,2006-09-07T07:00:00Z,0.93102085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
514ICEUPx,"Silver Creek, SF Upper Reach above Ice House Res.",38.82015,-120.31364,14982034,514,El Dorado,Forest,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,514ICEUPx,0,0,0,0,0,0.00976086,0,0.5101128,0.4864161,0,0.5101128,0.49617696,2014-08-13T07:00:00Z,0.98059588,1.00617294639414,1.13840729949574,4.48,1.46,0.114,NA,NA,NA,NA,NA,NA,NA,NA,NA
514LNCASC,Lyons Creek ~2.2mi above SF Silver Cr.,38.81374,-120.22612,14983378,514,El Dorado,Forest,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,514LNCASC,0,0,0,0,0,0,0,0,0,0,0,0,2011-08-18T07:00:00Z,1.04082799,0.93264874487143,0.994142830228452,2.165,0,0,0.0063,NA,NA,NA,NA,NA,NA,NA,NA
514LNCASC,Lyons Creek ~2.2mi above SF Silver Cr.,38.81374,-120.22612,14983378,514,El Dorado,Forest,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,514LNCASC,0,0,0,0,0,0,0,0,0,0,0,0,2011-08-30T07:00:00Z,0.83136043,0.91308673992971,0.872664740001931,0,0,0,0.0068,NA,NA,NA,NA,NA,NA,NA,NA
514MDCABC,Meadow Creek~2mi above Barker Creek,39.06366,-120.26834,14992727,514,Placer,Forest,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,514MDCABC,0,0,0,0,0,0,0,0,0,0,0,0,2015-06-23T07:00:00Z,0.69392786,1.03561318130039,0.926383396624717,NA,1.04,0.046,NA,NA,NA,NA,NA,NA,NA,NA,NA
514MFA010,North Fork of Middle Fork American River (USFS),39.1012,-120.6521,0,514,Placer,Forest,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,514MFA010,0,0,0,0,0,0.03068426,0,0,0.7720823,0,0,0.80276656,2009-07-22T07:00:00Z,0.99188973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
514MLE046,Mule Creek (USFS),38.71538,-120.17608,14982850,514,El Dorado,Other,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,514MLE046,0,0,0,0,0,0,0,0,0,0,0,0,2012-07-26T07:00:00Z,0.79469651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
514NFA042,North Fork American River (USFS),39.222052,-120.52353,14991901,514,Placer,Other,5,BPJ,A,A,Natural,Natural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
514NYCSFR,New York Creek at Salmon Falls Road.,38.72359,-121.07155,14978628,514,El Dorado,Other,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,514NYCSFR,0,0,0,14,20.20852,21.00455,11.48765,23.11579,20.08383,25.48765,43.32431,41.08838,2002-10-02T07:00:00Z,0.8349716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
514PCAPC2,Pilot Creek 0.7mi below Plum Cr.,38.9069,-120.5075,14997893,514,El Dorado,Forest,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,514PCAPC2,0,0,0,0,0.01338509,0.00968195,1.29982669,1.71998394,2.1978022,1.29982669,1.7333690300000002,2.20748415,2015-09-03T07:00:00Z,1.13318522,1.05495900612158,1.14282255669153,6.59,0.8029999999999999,0.0913,0.0214,NA,NA,NA,NA,NA,NA,NA,NA
514PCAPC2,Pilot Creek 0.7mi below Plum Cr.,38.9069,-120.5075,14997893,514,El Dorado,Forest,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,514PCAPC2,0,0,0,0,0.01338509,0.00968195,1.29982669,1.71998394,2.1978022,1.29982669,1.7333690300000002,2.20748415,2016-10-05T07:00:00Z,1.23957234,0.919924819297943,0.938208644799588,4.96,0.61,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
514PCAPC2,Pilot Creek 0.7mi below Plum Cr.,38.9069,-120.5075,14997893,514,El Dorado,Forest,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.01338509,0.00968195,1.29982669,1.71998394,2.1978022,1.29982669,1.7333690300000002,2.20748415,2017-10-11T07:00:00Z,NA,0.932076489093939,0.921399174835571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
514PCAPC2,Pilot Creek 0.7mi below Plum Cr.,38.9069,-120.5075,14997893,514,El Dorado,Forest,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,514PCAPC2,0,0,0,0,0.01338509,0.00968195,1.29982669,1.71998394,2.1978022,1.29982669,1.7333690300000002,2.20748415,2019-10-08T07:00:00Z,1.14187485,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
514PCAPCR,Pilot Creek ~1.2mi above Plum Cr. Rd.,38.9241,-120.4814,14997513,514,El Dorado,Forest,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,514PCAPCR,0,0,0,0,0.00960154,0.00960154,4.980843,3.293327,3.293327,4.980843,3.30292854,3.30292854,2014-10-29T07:00:00Z,1.10487507,1.06388938974798,1.06392509135573,4.36,1.41,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
