,SampleID2,SampleID,StationCode,SampleDate,Replicate,SampleType,D_ValveCount,S_EntityCount,S_Biovolume,D_NumberTaxa,S_NumberTaxa,H_NumberTaxa,UnrecognizedTaxa,D_ASCI,S_ASCI,H_ASCI,Comments,version_number,RefCalVal,SiteSetSample2
1157,518PS0089_08/01/12_1,518PS0089_8/1/12_1,518PS0089,8/1/2012,1,"Microalgae, Macroalgae, Integrated",600,0,2884053902,56,6,62,NA,0.836843461,0.614642224,0.704531825,,2.5.2,,Reference
1158,518PS0089_09/25/12_1,518PS0089_9/25/12_1,518PS0089,9/25/2012,1,"Microalgae, Macroalgae, Integrated",600,0,1545130561,44,6,50,NA,0.81820722,0.732022745,0.831166864,,2.5.2,,Intermediate
1159,518PS0093_09/24/12_1,518PS0093_9/24/12_1,518PS0093,9/24/2012,1,"Microalgae, Macroalgae, Integrated",600,0,28386292.86,33,7,40,NA,0.833443213,0.908485018,0.835378557,,2.5.2,Cal,Reference
1160,518PS0113_07/09/12_1,518PS0113_7/9/12_1,518PS0113,7/9/2012,1,"Microalgae, Macroalgae, Integrated",600,0,650063857,29,12,41,NA,1.035252784,1.087481071,1.00305631,,2.5.2,Val,Reference
1161,518PS0113_07/09/12_2,518PS0113_7/9/12_2,518PS0113,7/9/2012,2,"Microalgae, Macroalgae, Integrated",600,0,203792215.6,28,11,39,NA,1.081477563,1.062072647,1.059187585,,2.5.2,,Reference
1162,518PS0125_06/18/13_1,518PS0125_6/18/13_1,518PS0125,6/18/2013,1,"Microalgae, Integrated",600,0,6423052.097,39,26,65,NA,0.773572157,0.998622981,0.717940536,,2.5.2,,Intermediate
1163,518RCC169_07/29/13_1,518RCC169_7/29/13_1,518RCC169,7/29/2013,1,"Microalgae, Epiphyte, Macroalgae, Integrated",600,100,2915139510,33,34,67,NA,0.844332329,1.20621059,0.901043383,,2.5.2,,Intermediate
1164,518RCNAPC_05/20/09_1,518RCNAPC_5/20/09_1,518RCNAPC,5/20/2009,1,Integrated,600,0,0,18,0,18,NA,0.957814311,NA,NA,Warning - Only Diatom data present,2.5.2,,Reference
1165,518RCNAPC_06/16/09_1,518RCNAPC_6/16/09_1,518RCNAPC,6/16/2009,1,"Integrated, Microalgae",600,0,1795597.52,21,9,30,NA,0.932577756,1.094892075,1.00579397,,2.5.2,,Reference
1166,518RCNAPC_08/06/08_1,518RCNAPC_8/6/08_1,518RCNAPC,8/6/2008,1,"Microalgae, Macroalgae, Integrated",600,0,13348297.3,33,5,38,NA,0.803263329,1.076018068,0.827212471,,2.5.2,,Reference
1167,518RCNAPC_08/11/09_1,518RCNAPC_8/11/09_1,518RCNAPC,8/11/2009,1,"Epiphyte, Integrated, Microalgae, Macroalgae",590,100,2980348124,26,17,43,NA,0.935963419,1.224320502,1.002699624,,2.5.2,,Reference
1168,518RCNAPC_08/18/14_1,518RCNAPC_8/18/14_1,518RCNAPC,8/18/2014,1,"Epiphyte, Integrated, Macroalgae, Microalgae",600,100,5361894103,37,28,65,NA,1.014562433,1.133785993,0.991821098,,2.5.2,Cal,Reference
1169,518RCNAPC_09/09/09_1,518RCNAPC_9/9/09_1,518RCNAPC,9/9/2009,1,"Epiphyte, Integrated, Macroalgae, Microalgae",600,100,17331017520,28,17,45,NA,1.022010383,1.265748921,1.005777136,,2.5.2,,Reference
1170,518RCNAPC_10/21/09_1,518RCNAPC_10/21/09_1,518RCNAPC,10/21/2009,1,"Integrated, Macroalgae, Microalgae",600,0,2909059681,18,13,31,NA,1.071571345,1.156326933,1.055223341,,2.5.2,,Reference
1171,518SDCAHR_06/12/13_1,518SDCAHR_6/12/13_1,518SDCAHR,6/12/2013,1,"Microalgae, Integrated",600,0,1079644.746,55,13,68,NA,0.907819612,1.210942506,0.924119875,,2.5.2,Cal,Reference
1172,518SED086_08/17/11_1,518SED086_8/17/11_1,518SED086,8/17/2011,1,"Microalgae, Integrated",630,0,591953.788,13,12,25,NA,0.859657332,1.114455495,0.954944877,,2.5.2,Cal,Reference
1173,518SNCABC_09/26/12_1,518SNCABC_9/26/12_1,518SNCABC,9/26/2012,1,"Microalgae, Macroalgae, Integrated",600,0,5768239102,38,9,47,NA,0.953241194,1.06791765,1.009200443,,2.5.2,Cal,Reference
1174,518SPC134_06/18/13_1,518SPC134_6/18/13_1,518SPC134,6/18/2013,1,"Microalgae, Integrated",601,0,1926373.518,52,10,62,NA,0.892106846,1.097499692,0.874349845,,2.5.2,Cal,Reference
1175,518WE0521_06/19/13_1,518WE0521_6/19/13_1,518WE0521,6/19/2013,1,"Microalgae, Macroalgae, Integrated",600,0,685944.8254,32,10,42,NA,1.202897492,0.981838602,1.107519602,,2.5.2,Cal,Reference
1176,518WLCBCP_09/25/12_1,518WLCBCP_9/25/12_1,518WLCBCP,9/25/2012,1,"Microalgae, Epiphyte, Macroalgae, Integrated",600,100,3750018302,55,14,69,NA,0.999684036,1.197137554,0.960876886,,2.5.2,,Intermediate
1177,518WLCBWL_08/05/13_1,518WLCBWL_8/5/13_1,518WLCBWL,8/5/2013,1,"Microalgae, Integrated",600,0,21071.5144,39,3,42,NA,0.918836276,0.939097038,0.983030724,,2.5.2,Cal,Reference
1178,518YLCAFR_08/17/11_1,518YLCAFR_8/17/11_1,518YLCAFR,8/17/2011,1,"Microalgae, Integrated",675,0,11966339.07,19,13,32,NA,0.953520872,1.210942506,1.008673629,,2.5.2,Cal,Reference
1179,519CR0904_07/22/13_1,519CR0904_7/22/13_1,519CR0904,7/22/2013,1,Integrated,600,0,0,50,0,50,NA,0.893502216,NA,NA,Warning - Only Diatom data present,2.5.2,,NA
1180,519CR0912_07/17/13_1,519CR0912_7/17/13_1,519CR0912,7/17/2013,1,Integrated,597,0,0,62,0,62,NA,1.008152468,NA,NA,Warning - Only Diatom data present,2.5.2,,Stressed
1181,519MNRASR_07/09/08_1,519MNRASR_7/9/08_1,519MNRASR,7/9/2008,1,"Microalgae, Integrated",600,0,32666960.7,72,10,82,NA,0.614046126,1.134047553,0.440467018,,2.5.2,,Stressed
1182,519PS0002_06/26/08_1,519PS0002_6/26/08_1,519PS0002,6/26/2008,1,"Microalgae, Integrated",600,0,478042.93,17,16,33,NA,1.024205952,0.682402996,0.891270199,,2.5.2,,Stressed
1183,519PS0002_07/17/08_1,519PS0002_7/17/08_1,519PS0002,7/17/2008,1,"Microalgae, Integrated",600,0,517219.907,16,17,33,NA,1.185823292,0.855994473,1.055957994,,2.5.2,,Stressed
1184,519PS0002_07/22/09_1,519PS0002_7/22/09_1,519PS0002,7/22/2009,1,"Microalgae, Integrated",600,0,59711834.63,13,13,26,NA,0.892009266,0.847476024,0.907553023,,2.5.2,,Stressed
1185,519PS0002_08/05/10_1,519PS0002_8/5/10_1,519PS0002,8/5/2010,1,"Microalgae, Epiphyte, Macroalgae, Integrated",596,100,2.75E+11,21,22,43,NA,0.923305266,0.827808034,0.835461754,,2.5.2,,Stressed
1186,519PS0134_07/07/08_1,519PS0134_7/7/08_1,519PS0134,7/7/2008,1,"Microalgae, Integrated",600,0,8003509.38,54,14,68,NA,0.966813167,0.811542239,0.64737159,,2.5.2,,Stressed
1187,519PS0194_09/10/09_1,519PS0194_9/10/09_1,519PS0194,9/10/2009,1,"Microalgae, Integrated",600,0,687650.58,24,3,27,NA,0.765371547,0.497261704,0.703188087,,2.5.2,,Stressed
1188,519PS0198_07/15/09_1,519PS0198_7/15/09_1,519PS0198,7/15/2009,1,"Microalgae, Integrated",600,0,263443454.7,23,14,37,NA,0.873223505,0.979922665,0.857305954,,2.5.2,,Intermediate
1189,519PS0198_07/15/09_2,519PS0198_7/15/09_2,519PS0198,7/15/2009,2,"Microalgae, Macroalgae, Epiphyte, Integrated",600,92,2896483185,23,28,51,NA,0.680595549,1.079671047,0.733535503,,2.5.2,,Intermediate
1190,519PS0253_07/23/09_1,519PS0253_7/23/09_1,519PS0253,7/23/2009,1,"Microalgae, Integrated",600,0,1026.23,47,1,48,NA,0.804276434,0,0.541203926,,2.5.2,,Stressed
1191,519PS0253_07/23/09_2,519PS0253_7/23/09_2,519PS0253,7/23/2009,2,"Microalgae, Integrated",600,0,1138.47,44,1,45,NA,0.766544126,0,0.523104864,,2.5.2,,Stressed
1192,519PS0278_07/07/10_1,519PS0278_7/7/10_1,519PS0278,7/7/2010,1,"Microalgae, Epiphyte, Macroalgae, Integrated",600,100,2940665254,26,20,46,NA,1.023537638,1.052504993,0.964125742,,2.5.2,,Intermediate
1193,519PS0278_08/05/10_1,519PS0278_8/5/10_1,519PS0278,8/5/2010,1,"Microalgae, Epiphyte, Macroalgae, Integrated",600,100,1463939128,31,17,48,NA,0.854851838,0.754843788,0.718390749,,2.5.2,,Intermediate
1194,519PS0290_07/28/10_1,519PS0290_7/28/10_1,519PS0290,7/28/2010,1,"Macroalgae, Microalgae, Epiphyte, Integrated",600,100,4338157490,32,25,57,NA,1.002715995,1.177242753,0.911449664,,2.5.2,,Stressed
1195,519PS0305_07/21/10_1,519PS0305_7/21/10_1,519PS0305,7/21/2010,1,"Microalgae, Epiphyte, Macroalgae, Integrated",600,100,1458854130,17,26,43,NA,1.057255546,0.96962766,0.963641024,,2.5.2,,Stressed
1196,519PS0322_07/08/10_1,519PS0322_7/8/10_1,519PS0322,7/8/2010,1,"Microalgae, Macroalgae, Integrated",600,0,290224588.6,48,6,54,NA,0.485079361,0.7388868,0.467627772,,2.5.2,,Stressed
1197,519PS0340_06/26/12_1,519PS0340_6/26/12_1,519PS0340,6/26/2012,1,"Microalgae, Integrated",600,0,128839.3,57,2,59,NA,0.682676319,0,0.446479829,,2.5.2,,Stressed
1198,519PS0390_07/28/10_1,519PS0390_7/28/10_1,519PS0390,7/28/2010,1,"Epiphyte, Microalgae, Macroalgae, Integrated",600,100,520075958.8,13,11,24,NA,0.811071975,0.646656206,0.818104738,,2.5.2,,Stressed
1199,519PS0402_09/28/10_1,519PS0402_9/28/10_1,519PS0402,9/28/2010,1,"Epiphyte, Macroalgae, Microalgae, Integrated",600,100,5774675355,53,22,75,NA,0.609138672,0.891790846,0.362012233,,2.5.2,,Stressed
1200,519PS0402_09/28/10_2,519PS0402_9/28/10_2,519PS0402,9/28/2010,2,"Epiphyte, Macroalgae, Microalgae, Integrated",600,100,6921735823,53,20,73,NA,0.866619299,0.831736126,0.560913495,,2.5.2,,Stressed
1201,519PS0449_09/06/11_1,519PS0449_9/6/11_1,519PS0449,9/6/2011,1,"Microalgae, Integrated",600,0,217.58,46,1,47,NA,0.666741473,0,0.53898749,,2.5.2,,Stressed
1202,519PS0449_09/06/11_2,519PS0449_9/6/11_2,519PS0449,9/6/2011,2,"Microalgae, Integrated",600,0,126.305,43,1,44,NA,0.812012768,0,0.633624222,,2.5.2,,Stressed
1203,519PS0450_07/18/11_1,519PS0450_7/18/11_1,519PS0450,7/18/2011,1,"Microalgae, Integrated",600,0,51139813.22,51,5,56,NA,0.769460588,0.221635904,0.535279672,,2.5.2,,Stressed
1204,519PS0514_06/26/12_1,519PS0514_6/26/12_1,519PS0514,6/26/2012,1,"Epiphyte, Macroalgae, Microalgae, Integrated",600,100,17292244399,51,9,60,NA,0.41345426,0.656438657,0.372056364,,2.5.2,,Stressed
1205,519PS0514_07/30/12_1,519PS0514_7/30/12_1,519PS0514,7/30/2012,1,"Epiphyte, Microalgae, Macroalgae, Integrated",600,95,552921621,53,7,60,NA,0.450884176,0.572849498,0.413844441,,2.5.2,,Stressed
1206,519PS0534_06/25/12_1,519PS0534_6/25/12_1,519PS0534,6/25/2012,1,"Microalgae, Macroalgae, Integrated",600,0,181937578,56,6,62,NA,0.616135032,0.520028959,0.407087377,,2.5.2,,Stressed
1207,519PS0561_06/27/12_1,519PS0561_6/27/12_1,519PS0561,6/27/2012,1,"Microalgae, Epiphyte, Macroalgae, Integrated",600,100,30470735955,16,40,56,NA,0.840201221,0.830765405,0.74746894,,2.5.2,,Stressed
1208,519PS0561_06/27/12_2,519PS0561_6/27/12_2,519PS0561,6/27/2012,2,"Microalgae, Epiphyte, Macroalgae, Integrated",600,100,39802207101,14,40,54,NA,1.040254661,0.816795409,0.842686705,,2.5.2,,Stressed
1209,519PS0578_05/29/13_1,519PS0578_5/29/13_1,519PS0578,5/29/2013,1,"Microalgae, Integrated",601,0,352.7653192,45,1,46,NA,0.660911198,0,0.501028554,,2.5.2,,Stressed
1210,519PS0578_05/29/13_2,519PS0578_5/29/13_2,519PS0578,5/29/2013,2,"Microalgae, Integrated",600,0,1604.095446,67,1,68,NA,0.588003829,0,0.367655621,,2.5.2,,Stressed
1211,519PS0646_05/27/14_1,519PS0646_5/27/14_1,519PS0646,5/27/2014,1,"Microalgae, Integrated",600,0,2493614.724,46,29,75,NA,0.797789008,0.797310455,0.601146151,,2.5.2,,Stressed
1212,519SCRAMR_07/09/08_1,519SCRAMR_7/9/08_1,519SCRAMR,7/9/2008,1,"Microalgae, Integrated",600,0,1278151.74,61,4,65,NA,0.783331855,1.056477558,0.675269321,,2.5.2,,Stressed
1213,519SCRAMR_09/22/08_1,519SCRAMR_9/22/08_1,519SCRAMR,9/22/2008,1,"Microalgae, Integrated",600,0,13400406.32,56,7,63,NA,0.882609146,0.916704526,0.606756806,,2.5.2,,Stressed
1214,520CR1010_07/15/13_1,520CR1010_7/15/13_1,520CR1010,7/15/2013,1,Integrated,600,0,0,56,0,56,NA,0.834091561,NA,NA,Warning - Only Diatom data present,2.5.2,,Stressed
1215,520FC1087_06/24/14_1,520FC1087_6/24/14_1,520FC1087,6/24/2014,1,Integrated,602,0,0,67,0,67,NA,1.076173337,NA,NA,Warning - Only Diatom data present,2.5.2,,Stressed
1216,520FC1108_06/24/14_1,520FC1108_6/24/14_1,520FC1108,6/24/2014,1,Integrated,301,0,0,49,0,49,NA,1.047341378,NA,NA,Warning - Only Diatom data present,2.5.2,,Stressed
1217,520PS0007_06/26/08_1,520PS0007_6/26/08_1,520PS0007,6/26/2008,1,"Microalgae, Epiphyte, Macroalgae, Integrated",600,100,711242521.3,42,25,67,NA,0.991730572,1.023328397,0.892615805,,2.5.2,,Stressed
1218,520PS0007_07/08/08_1,520PS0007_7/8/08_1,520PS0007,7/8/2008,1,"Macroalgae, Microalgae, Epiphyte, Integrated",600,100,12196737.3,43,21,64,NA,1.101696663,1.08905215,0.951150652,,2.5.2,,Stressed
1219,520PS0054_06/30/08_1,520PS0054_6/30/08_1,520PS0054,6/30/2008,1,"Microalgae, Integrated",600,0,2892733.7,48,5,53,NA,0.746882216,1.18038586,0.8017828,,2.5.2,,Stressed
1220,520PS0071_07/31/08_1,520PS0071_7/31/08_1,520PS0071,7/31/2008,1,"Microalgae, Macroalgae, Epiphyte, Integrated",599,100,361147666.9,52,6,58,NA,1.017833278,0.758641007,0.959823234,,2.5.2,,Stressed
1221,520PS0135_07/29/09_1,520PS0135_7/29/09_1,520PS0135,7/29/2009,1,"Microalgae, Integrated",600,0,13317798.7,24,10,34,NA,0.916312846,0.938384714,0.866836284,,2.5.2,,Intermediate
1222,520PS0135_07/29/09_2,520PS0135_7/29/09_2,520PS0135,7/29/2009,2,"Microalgae, Integrated",600,0,2161607.18,34,9,43,NA,0.813139688,0.886927609,0.79418451,,2.5.2,,Intermediate
1223,520PS0199_08/23/10_1,520PS0199_8/23/10_1,520PS0199,8/23/2010,1,"Macroalgae, Microalgae, Epiphyte, Integrated",600,100,2934215310,37,18,55,NA,1.049551589,1.171454797,1.039251691,,2.5.2,,Intermediate
1224,520PS0199_08/23/10_2,520PS0199_8/23/10_2,520PS0199,8/23/2010,2,"Macroalgae, Microalgae, Epiphyte, Integrated",600,100,354774987.4,35,27,62,NA,1.012248737,1.197462598,0.994435018,,2.5.2,,Intermediate
1225,520PS0202_06/18/09_1,520PS0202_6/18/09_1,520PS0202,6/18/2009,1,"Microalgae, Integrated",600,0,15242.2,45,1,46,NA,0.73791038,0,0.433999414,,2.5.2,,Stressed
1226,520PS0455_06/05/13_1,520PS0455_6/5/13_1,520PS0455,6/5/2013,1,"Macroalgae, Microalgae, Integrated",600,0,14434071432,43,17,60,NA,0.953011219,1.126293093,0.922613358,,2.5.2,,Intermediate
1227,520PS0455_06/05/13_2,520PS0455_6/5/13_2,520PS0455,6/5/2013,2,"Microalgae, Integrated",601,0,8901603.061,41,10,51,NA,0.923619875,0.963178863,0.830123383,,2.5.2,,Intermediate
1228,520PS0455_07/22/13_1,520PS0455_7/22/13_1,520PS0455,7/22/2013,1,"Microalgae, Integrated",600,0,4067420.068,48,13,61,NA,0.82917363,0.96286206,0.80470973,,2.5.2,,Intermediate
1229,521BTCLBC_08/07/08_1,521BTCLBC_8/7/08_1,521BTCLBC,8/7/2008,1,"Microalgae, Integrated",600,0,278408224.2,41,14,55,NA,0.912033059,1.042399409,0.85557246,,2.5.2,,Intermediate
1230,521FCA170_08/13/13_1,521FCA170_8/13/13_1,521FCA170,8/13/2013,1,"Microalgae, Macroalgae, Integrated",600,0,1163515320,39,14,53,NA,0.977586074,1.164402612,0.94738113,,2.5.2,,Stressed
1231,521LCCBSR_07/06/10_1,521LCCBSR_7/6/10_1,521LCCBSR,7/6/2010,1,"Microalgae, Epiphyte, Macroalgae, Integrated",600,22,5555951.22,10,9,19,NA,1.055582742,0.9703756,1.097368681,,2.5.2,,Intermediate
1232,521PS0663_06/16/14_1,521PS0663_6/16/14_1,521PS0663,6/16/2014,1,"Microalgae, Integrated",600,0,161962956.3,38,21,59,NA,0.974735373,1.178111119,1.013591668,,2.5.2,,Intermediate
1233,522CE0027_06/09/14_1,522CE0027_6/9/14_1,522CE0027,6/9/2014,1,"Epiphyte, Integrated, Macroalgae, Microalgae",600,100,185296046.3,32,31,63,NA,0.992148912,1.143584141,1.010566081,,2.5.2,Cal,Reference
1234,522GSCBSC_09/24/09_1,522GSCBSC_9/24/09_1,522GSCBSC,9/24/2009,1,"Microalgae, Integrated",600,0,18962692.63,29,5,34,NA,0.999047802,1.089586392,1.087805233,,2.5.2,Cal,Reference
1235,522MFSCRB_09/18/08_1,522MFSCRB_9/18/08_1,522MFSCRB,9/18/2008,1,"Microalgae, Integrated",600,0,13289339.46,29,13,42,NA,0.992017037,1.091760931,0.975208192,,2.5.2,Cal,Reference
1236,522MFSCRB_09/18/08_2,522MFSCRB_9/18/08_2,522MFSCRB,9/18/2008,2,"Microalgae, Integrated",600,0,10732899.79,33,14,47,NA,0.975909657,0.998839182,0.915467291,,2.5.2,,Reference
1237,522PS0430_09/20/12_1,522PS0430_9/20/12_1,522PS0430,9/20/2012,1,"Microalgae, Macroalgae, Integrated",600,0,11651606137,36,22,58,NA,0.84354886,0.882284704,0.76082669,,2.5.2,,Intermediate
1238,522PS0504_06/11/13_1,522PS0504_6/11/13_1,522PS0504,6/11/2013,1,"Microalgae, Integrated",600,0,37811741.78,35,6,41,NA,0.994597024,1.042634184,1.017920003,,2.5.2,Cal,Reference
1239,522PS0504_06/11/13_2,522PS0504_6/11/13_2,522PS0504,6/11/2013,2,"Microalgae, Integrated",601,0,10116022.51,34,6,40,NA,1.06081557,1.042634184,1.116546084,,2.5.2,,Reference
1240,522PS0643_09/04/13_1,522PS0643_9/4/13_1,522PS0643,9/4/2013,1,"Microalgae, Macroalgae, Integrated",601,0,1458984771,32,26,58,NA,0.985348407,1.001081734,0.899896419,,2.5.2,,Intermediate
1241,523PS0172_08/10/11_1,523PS0172_8/10/11_1,523PS0172,8/10/2011,1,"Microalgae, Macroalgae, Integrated",338,0,11563090894,28,36,64,NA,1.081235144,1.099875635,1.03542046,,2.5.2,Cal,Reference
1242,523PS0222_09/09/10_1,523PS0222_9/9/10_1,523PS0222,9/9/2010,1,"Microalgae, Macroalgae, Integrated",600,0,7483755139,10,26,36,NA,1.256350768,1.195700993,1.215161275,,2.5.2,,Intermediate
1243,523PS0414_08/06/12_1,523PS0414_8/6/12_1,523PS0414,8/6/2012,1,"Microalgae, Integrated",600,0,86580623.78,32,24,56,NA,0.803959871,0.95739534,0.814653872,,2.5.2,,Intermediate
1244,523TMCATG_10/05/09_1,523TMCATG_10/5/09_1,523TMCATG,10/5/2009,1,"Microalgae, Integrated",600,0,121380781.4,24,30,54,NA,1.033631526,1.030678929,0.948754792,,2.5.2,Cal,Reference
1245,524PS0202_09/20/12_1,524PS0202_9/20/12_1,524PS0202,9/20/2012,1,"Microalgae, Macroalgae, Integrated",600,0,161157355.8,44,24,68,NA,0.864413842,0.92623296,0.680569396,,2.5.2,,Intermediate
1246,524PS0202_09/20/12_2,524PS0202_9/20/12_2,524PS0202,9/20/2012,2,"Microalgae, Macroalgae, Integrated",600,0,485668645.1,40,28,68,NA,0.937419715,0.914399408,0.807267412,,2.5.2,,Intermediate
1247,524PS0342_07/18/12_1,524PS0342_7/18/12_1,524PS0342,7/18/2012,1,"Microalgae, Epiphyte, Macroalgae, Integrated",600,100,686448284.8,46,18,64,NA,0.760950192,0.955388217,0.711239786,,2.5.2,Cal,Reference
1248,524PS0394_07/19/12_1,524PS0394_7/19/12_1,524PS0394,7/19/2012,1,"Microalgae, Integrated",600,0,13701368.94,35,12,47,NA,0.76065144,1.027204601,0.722956122,,2.5.2,,Intermediate
1249,524PS0650_07/01/14_1,524PS0650_7/1/14_1,524PS0650,7/1/2014,1,"Microalgae, Integrated",600,0,42152779.92,26,12,38,NA,1.075085265,1.097815575,1.082164938,,2.5.2,,Reference
1250,524PS0650_07/01/14_2,524PS0650_7/1/14_2,524PS0650,7/1/2014,2,"Microalgae, Integrated",600,0,45099807.68,26,13,39,NA,1.007056729,1.088786304,1.027405032,,2.5.2,,Reference
1251,524PS0650_07/17/14_1,524PS0650_7/17/14_1,524PS0650,7/17/2014,1,"Microalgae, Integrated",600,0,211623033.5,26,13,39,NA,1.114255322,1.142961929,1.100887255,,2.5.2,Val,Reference
1252,526ASC237_08/20/14_1,526ASC237_8/20/14_1,526ASC237,8/20/2014,1,"Microalgae, Macroalgae",0,0,242099019.3,0,25,25,NA,NA,1.186317222,NA,Warning - Only Soft Body data present,2.5.2,,Intermediate
1253,526ESCAMC_08/19/14_1,526ESCAMC_8/19/14_1,526ESCAMC,8/19/2014,1,"Epiphyte, Integrated, Microalgae, Macroalgae",600,100,454002783,40,23,63,NA,1.126865462,1.053758599,1.028918051,,2.5.2,,Intermediate
1254,526ESCAMC_08/20/12_1,526ESCAMC_8/20/12_1,526ESCAMC,8/20/2012,1,"Integrated, Microalgae, Macroalgae",600,0,290719327.8,30,9,39,NA,1.144163039,0.915872231,1.084343777,,2.5.2,,Intermediate
1255,526HTC129_06/24/13_1,526HTC129_6/24/13_1,526HTC129,6/24/2013,1,"Microalgae, Integrated",602,0,5592755.444,22,5,27,NA,1.058000724,0.794304819,1.019027655,,2.5.2,,Intermediate
1256,526PNCAMF_06/25/13_1,526PNCAMF_6/25/13_1,526PNCAMF,6/25/2013,1,"Microalgae, Integrated",601,0,5389747.2,22,1,23,NA,1.117209933,1.408566246,1.20087138,,2.5.2,Cal,Reference
1257,526PS0072_08/07/14_1,526PS0072_8/7/14_1,526PS0072,8/7/2014,1,"Integrated, Microalgae",600,0,292123.5645,52,10,62,NA,0.934362194,1.121291679,0.929545065,,2.5.2,Cal,Reference
1258,526PS0072_08/27/08_1,526PS0072_8/27/08_1,526PS0072,8/27/2008,1,"Microalgae, Integrated",600,0,599089.873,46,5,51,NA,0.84025927,0.859898226,0.830963884,,2.5.2,,Reference
1259,526PS0072_09/15/10_1,526PS0072_9/15/10_1,526PS0072,9/15/2010,1,"Epiphyte, Integrated, Microalgae, Macroalgae",600,100,422964410.1,32,9,41,NA,0.823346256,0.920007441,0.867682234,,2.5.2,,Reference
1260,526PS0072_09/21/09_1,526PS0072_9/21/09_1,526PS0072,9/21/2009,1,"Integrated, Microalgae",600,0,2820.771,27,3,30,NA,1.097793583,0.542796215,1.14318315,,2.5.2,,Reference
1261,526PS0072_09/23/08_1,526PS0072_9/23/08_1,526PS0072,9/23/2008,1,"Microalgae, Integrated",600,0,181766.66,38,6,44,NA,1.120430931,0.830640399,1.071094241,,2.5.2,,Reference
1262,526PS0076_08/26/08_1,526PS0076_8/26/08_1,526PS0076,8/26/2008,1,"Macroalgae, Microalgae, Integrated",600,0,2164358716,34,7,41,NA,0.935430529,1.049558529,0.937582717,,2.5.2,Val,Reference
1263,526PS0220_08/25/08_1,526PS0220_8/25/08_1,526PS0220,8/25/2008,1,"Microalgae, Integrated",600,0,2055271.151,31,10,41,NA,0.868813636,0.986300543,0.763581533,,2.5.2,,Intermediate
1264,526PS0220_08/25/08_2,526PS0220_8/25/08_2,526PS0220,8/25/2008,2,"Microalgae, Integrated",600,0,2589714.51,24,11,35,NA,0.794549236,1.002410453,0.820613805,,2.5.2,,Intermediate
1265,526PS0228_08/28/08_1,526PS0228_8/28/08_1,526PS0228,8/28/2008,1,"Microalgae, Integrated",272,0,1867.872,57,2,59,NA,0.735203804,0.308035174,0.558410751,,2.5.2,,Intermediate
1266,526PS0344_09/02/09_1,526PS0344_9/2/09_1,526PS0344,9/2/2009,1,"Macroalgae, Microalgae, Epiphyte, Integrated",600,100,25991439787,27,39,66,NA,1.15188606,1.232495466,1.090066921,,2.5.2,,Intermediate
1267,526PS0356_08/11/09_1,526PS0356_8/11/09_1,526PS0356,8/11/2009,1,"Macroalgae, Microalgae, Epiphyte, Integrated",600,100,1744745321,29,33,62,NA,0.751951199,1.14239449,0.760282648,,2.5.2,,Intermediate
1268,526PS0396_09/01/09_1,526PS0396_9/1/09_1,526PS0396,9/1/2009,1,"Microalgae, Integrated",600,0,12878221.13,37,15,52,NA,1.154062908,1.228561099,1.042988557,,2.5.2,Val,Reference
1269,526PS0440_09/02/09_1,526PS0440_9/2/09_1,526PS0440,9/2/2009,1,"Microalgae, Macroalgae, Integrated",600,0,2901896016,30,16,46,NA,0.753144237,1.243000308,0.868712904,,2.5.2,,Intermediate
1270,526PS0472_09/01/09_1,526PS0472_9/1/09_1,526PS0472,9/1/2009,1,"Microalgae, Integrated",610,0,27381,45,1,46,NA,0.761095441,1.056424685,0.766716233,,2.5.2,,Stressed
1271,526PS0504_09/02/09_1,526PS0504_9/2/09_1,526PS0504,9/2/2009,1,"Microalgae, Integrated",600,0,2515442.8,42,7,49,NA,1.024798356,1.242827956,0.984783497,,2.5.2,,Intermediate
1272,526PS0504_09/02/09_2,526PS0504_9/2/09_2,526PS0504,9/2/2009,2,"Microalgae, Integrated",598,0,1847408.8,35,7,42,NA,0.869484012,1.242827956,0.981037945,,2.5.2,,Intermediate
1273,526PS0756_08/03/10_1,526PS0756_8/3/10_1,526PS0756,8/3/2010,1,"Macroalgae, Microalgae, Integrated",596,0,20300285535,36,16,52,NA,1.168129171,1.088447787,1.131919982,,2.5.2,,Stressed
1274,526PS0764_08/25/10_1,526PS0764_8/25/10_1,526PS0764,8/25/2010,1,"Microalgae, Integrated",600,0,7891048,14,6,20,NA,1.170551118,1.222136993,1.210281762,,2.5.2,,Intermediate
1275,526PS0808_08/02/10_1,526PS0808_8/2/10_1,526PS0808,8/2/2010,1,"Macroalgae, Epiphyte, Microalgae, Integrated",600,100,37480025489,47,6,53,NA,1.028221111,0.164036391,0.824690671,,2.5.2,,Intermediate
1276,526PS0948_07/12/11_1,526PS0948_7/12/11_1,526PS0948,7/12/2011,1,"Microalgae, Integrated",600,0,244196.142,55,3,58,NA,0.882821863,0.812946018,0.793567652,,2.5.2,,Intermediate
1277,526PS0948_07/12/11_2,526PS0948_7/12/11_2,526PS0948,7/12/2011,2,"Microalgae, Integrated",600,0,158460.777,56,3,59,NA,0.976816131,0.812946018,0.956157653,,2.5.2,,Intermediate
1278,526PS1036_07/13/11_1,526PS1036_7/13/11_1,526PS1036,7/13/2011,1,"Microalgae, Integrated",598,0,1873890.25,53,3,56,NA,1.003503604,0.704335997,0.902427768,,2.5.2,,Intermediate
