masterid,latitude,longitude,huc,county,psa_lu,comid,psa6c,regionalboardnumber,area_sqkm,new_lat,new_long,site_elev,elev_range,ppt_00_09,maxwd_ws,meanp_ws,minp_ws,sumave_p,xwd_ws,temp_00_09,tmax_ws,atmca,atmmg,atmso4,bdh_ave,kfct_ave,lprem_mean,prmh_ave,ucs_mean,cao_mean,mgo_mean,s_mean,p_mean,urban_2011_ws,urban_2011_5k,urban_2011_1k,ag_2011_ws,ag_2011_5k,ag_2011_1k,code_21_2011_ws,code_21_2011_5k,code_21_2011_1k,roaddens_ws,roaddens_5k,roaddens_1k,paved_int_ws,paved_int_5k,paved_int_1k,invdamdist,mines_5k,MaxW1_HALL,RefStatus,StudyArea
540GNCBTC,37.56403,-119.31596,540,Madera,Forest,17112885,SN,5,37.61521,37.56419,-119.3155,2333,1184,116348,13.7538,1209.792,0.3748333,1164.309,87.2003,1226,239.4694,0.03993333,0.03993333,0.1956667,1.172167,0.1272,-1.406167,9.972267,123.6691,3.7798,1.641533,0.04066667,0.1552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Reference,NOT STUDY AREA
540MNCANF,37.41303,-118.90795,540,Fresno,Other,17118243,SN,5,109.3349,37.41318,-118.908,2469.59,1701.41,100004,13.1246,1121.616,4.3459,2701.789,88.6024,1030.1,170.797,0.0492,0.0125,0.215,1.4029,0.1022,-1.6997,13.9431,152.2107,3.9438,1.8212,0.0263,0.1721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Reference,NOT STUDY AREA
540MNO024,37.41471,-118.91689,540,Fresno,Other,17118245,SN,5,135.9341,37.41473,-118.9167,2425,1747,100004,13.0903,1124.645,3.8698,2428.418,88.3824,1030.1,173.0237,0.04816667,0.01243333,0.2129667,1.399,0.1028,-1.673567,13.9329,151.7149,3.9743,1.8605,0.02633333,0.1773667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Reference,NOT STUDY AREA
540SED003,37.24245,-118.9477,540,Fresno,Forest,17118619,SN,5,37.97208,37.24198,-118.9466,2246,1096,90783.9,12.9171,1053.975,6.714667,2763.619,79.51877,1242.6,194.9924,0.0468,0.0468,0.2124,1.516633,0.1048667,-1.533533,17.7041,112.4078,2.953667,1.462367,0.0245,0.1518667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Reference,NOT STUDY AREA
540SED005,37.24155,-119.24345,540,Fresno,Forest,17116189,SN,5,15.92614,37.24103,-119.2436,2202.78,734.22,110693.8,11.5102,1236.757,6.4737,2880.729,65.9592,1391.5,216.7368,0.0429,0.0124,0.204,1.5625,0.131,-1.6019,16.674,149.3487,3.8048,1.8886,0.0281,0.1701,0,0,0,0,0,0,0,0,0,0.01580321,0.01637274,0.04947785,0,0,0,0,0,0,Reference,NOT STUDY AREA
540SED008,37.63977,-119.08796,540,Madera,Other,17129825,SN,5,24.391702,37.6395992,-119.08799,2331.149902,1190.850098,63717.19922,15.4868,986.1091,8.6333,2845.9172,104.0263,1302.5,215.6333,0.0437,0.0113,0.2027,1.2232,0.1218,-1.3101,10.0717,145.1663,4.8938,1.9103,0.0587,0.1608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,Reference,NOT STUDY AREA
540SED009,37.46036,-119.41629,540,Madera,Forest,17114835,SN,5,13.0101,37.46041,-119.4163,2008.32,630.6801,107219.4,11.0244,1225.862,2.125,1631.621,72.6341,1500.7,243.0625,0.0391,0.0113,0.1946,1.6294,0.1699,-1.7244,9.7236,152.7083,3.8875,1.7839,0.0261,0.1706,0,0,0,0,0,0,0,0,0,0.3745996,0.4312987,0,2,2,0,0,0,NA,Reference,NOT STUDY AREA
540SED105,37.1944,-119.20839,540,Fresno,Other,17116209,SN,5,59.86285,37.1950162,-119.20842,2170.899902,836.1000977,100372.5,11.7742,1178.25,5.8611,3105.894,70.5914,1376,218.7361,0.0442,0.0127,0.2077,1.5333,0.1269,-1.5982,18.3794,126.4819,3.2781,1.5768,0.0251,0.1589,0.084221925,0.167704839,1.897876186,0,0,0,0.345911477,0.688787734,2.30456394,0.114901814,0.089475064000000007,0.749494542,0,0,0,0,0,NA,Reference,NOT STUDY AREA
540SED106,37.64224,-119.08261,540,Madera,Forest,17112775,SN,5,85.18783,37.64227,-119.0827,2317.54,1678.46,63717.2,15.41,1058.754,11.6505,3413.475,109.9655,1302.5,202.2719,0.0438,0.0113,0.2027,1.0797,0.1369,-0.6604,8.193,136.4573,5.7769,2.6658,0.0668,0.21560000000000001,0.007393793,0.03169572,0.2962085,0,0,0,0.6907916,2.961286,5.983412,0.1778057,0.765125,1.606622,3,3,1,0,0,NA,Non-reference,NOT STUDY AREA
540SED114,37.40073,-119.56684,540,Madera,Forest,17115031,SN,5,44.18107,37.39679,-119.5655,1585.07,1206.93,100153.8,10.4776,1231.17,2.0545,1996.945,69.3209,1756,251.6182,0.0385,0.0115,0.1939,1.4663,0.1695,-1.6788,11.3716,153.1997,4.0066,1.9019,0.0262,0.1725,0,0,0,0,0,0,0,0,0,0.9489112,1.115693,1.185357,6,4,0,0,0,NA,Reference,NOT STUDY AREA
540SJRUPx,37.24207,-118.94267,540,Fresno,Other,17118629,SN,5,390.4265,37.24041,-118.9389,2262.14,1978.86,90783.9,12.8996,1119.398,6.1047,2771.735,85.6556,1242.6,156.812,0.0496,0.0129,0.2179,1.4101,0.1028,-1.586,14.2347,141.3861,3.8025,1.7476,0.0317,0.1596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Reference,NOT STUDY AREA
540WLW100,37.17178,-119.47849,540,Madera,Forest,17115637,CH,5,268.2582,37.17185,-119.4787,544,2248,67118.8,9.5754,1125.893,1.5583,1364.672,60.545,2301.1,290.2178,0.04006667,0.0125,0.1991667,1.536667,0.2242,-1.7152,5.485933,152.5488,3.886133,1.795433,0.02623333,0.1693667,0.3299455,0.1439602,0,0,0,0,1.680607,2.159403,0,0.9919272,1.11498,0,30,1,0,0.07087563,0,NA,Reference,NOT STUDY AREA
552DKC268,37.09119,-119.15638,552,Fresno,Other,22047769,SN,5,71.56689,37.09119,-119.1564,1831,1395,93508.2,11.9462,1203.99,5.27907,3040.67,73.435,1508.4,207.093,0.044978,0.012824,0.20981,1.50422,0.114934,-1.38069,16.8448,114.275,2.8658,1.645,0.028577,0.145515,0,0,0,0,0,0,0,0,0,1.023983,1.424934,1.547894,0,0,0,0,0,0.2,Reference,NOT STUDY AREA
552DRCAEF,37.0069,-119.06364,552,Fresno,Forest,22047913,SN,5,35.5981,37.0069,-119.0636,2061,1057,95541.2,11.0917,1078.321,3.1591,2547.491,68.789,1515.7,224.0455,0.04563333,0.01306667,0.2124,1.5692,0.1138333,-1.689567,15.93583,145.3484,3.716967,1.725167,0.0258,0.1672667,0,0,0,0,0,0,0,0,0,0.3843988,0.7314065,0.6197573,0,0,0,0,0,0.42,Reference,NOT STUDY AREA
552FCA017,36.96443,-119.23157,552,Fresno,Forest,22050309,CH,5,125.8411,36.96367,-119.2314,449.46,1902.54,64423.9,9.5426,839.3322,0.9867,1760.534,57.2842,2297,292.46,0.044,0.0131,0.2087,1.4682,0.2107,-1.7162,4.7824,152.4607,3.876,1.7893,0.0263,0.1703,7.15113e-4,0,0,0,0,0,0.037901,0,0,0.78883,0.2152585,0.5062495,15,1,0,0,0,NA,Reference,NOT STUDY AREA
552KRSFBC,36.7893,-118.551,552,Fresno,Forest,22058895,SN,5,350.91466,36.7894211,-118.55104,1561.569946,2703.430054,86077.70313,10.2077,928.4782,5.9362,2988.8801,67.1066,1418.400024,160.0024,0.0565,0.0141,0.2348,1.3896,0.1042,-1.6332,13.6718,152.6892,4.1836,1.9493,0.0317,0.1664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Reference,NOT STUDY AREA
552MFCAKR,36.8529,-119.09738,552,Fresno,Forest,22050595,CH,5,126.4195,36.85384,-119.0974,332.35,2033.65,60572.8,9.6597,881.784,1.1391,1839.437,57.3065,2271.9,288.9272,0.047,0.0139,0.218,1.441,0.2282,-1.5157,3.5421,147.1948,3.6446,1.939,0.0303,0.1598,0.08614859,0,0,0,0,0,0.8572141,0,0,0.3329386,0.006051635,0,2,0,0,0.06188119,0,1.14,Reference,NOT STUDY AREA
552PS0028,36.84278,-119.0964,552,Fresno,Other,22050603,CH,5,122.3849,36.84306,-119.0972,394.88,1971.12,60572.8,9.6882,887.7194,1.1862,1852.591,57.5296,2271.9,287.2965,0.047,0.0139,0.2181,1.4432,0.2282,-1.5315,3.5934,147.7072,3.6691,1.9298,0.03,0.1606,0.08898629,0,0,0,0,0,0.8861858,0,0,0.3439143,0.005141777,0.0929945,2,0,0,0.06587615,0,1.19,Reference,NOT STUDY AREA
552PS0072,37.11686,-119.1727,552,Fresno,Other,22047753,SN,5,11.39675,37.11688,-119.1726,2116,499,98077.4,11,1068.651,4.872533,2865.041,66.9238,1359.2,233.8725,0.04423333,0.04423333,0.2083333,1.3936,0.1251,-1.7244,18.704,152.7083,3.8875,1.7839,0.0261,0.1706,0,0,0,0,0,0,0,0,0,1.167066,1.167066,0.3815426,0,0,0,0,0,0.34,Reference,NOT STUDY AREA
552PS0284,36.90889,-119.1273,552,Fresno,Forest,22050467,CH,5,341.9536,36.90906,-119.1273,419,2805,64030.6,9.7026,847.0441,0.9821,1777.543,55.0319,2227.8,295.0533,0.0452,0.0452,0.2121333,1.521033,0.2077333,-1.661767,6.870567,148.3229,3.790467,1.8036,0.02683333,0.1675333,0,0,0,0,0,0,0,0,0,0.6666096,0.3452371,1.514125,4,0,0,0,0,0,Reference,NOT STUDY AREA
552SED011,36.7235,-118.81421,552,Tulare,Forest,22059123,SN,5,17.32458,36.7233113,-118.81399,2307.310059,611.6899414,104007,11.6364,1161.0769,6.7143,2949.1873,72.0364,1267.900024,206.9048,0.0503,0.0142,0.2256,1.3577,0.129,-1.7244,16.2268,152.7083,3.8875,1.7839,0.0261,0.1706,0,0,0,0,0,0,0,0,0,0.427975871,0.428036668,0.799328997,2,2,0,0,0,NA,Reference,NOT STUDY AREA
552SED020,36.75323,-118.81672,552,Fresno,Forest,22059035,SN,5,10.4705,36.75293,-118.8167,1940.02,630.98,101755.4,11.1875,1121.32,5.3333,2837.5,72.125,1356.9,217.75,0.0501,0.0141,0.2247,1.4272,0.1551,-1.7244,8.9093,152.7083,3.8875,1.7839,0.0261,0.1706,0,0,0,0,0,0,0,0,0,0.7178687,0.7178687,0.9015934,1,1,0,0,0,NA,Reference,NOT STUDY AREA
552SED029,36.75806,-118.89532,552,Fresno,Forest,22059025,SN,5,19.16877,36.75796,-118.8955,1756.85,822.15,101176.7,11.5,1117.773,4.1739,2650.17,72.4828,1408.7,229.087,0.0493,0.0141,0.2234,1.5076,0.1906,-1.7244,6.4569,152.7083,3.8875,1.7839,0.0261,0.1706,0.009393199,0.009636232,0,0,0,0,0.9487131,0.7275355,0,1.153728,1.158831,1.352074,3,3,1,0,0,NA,Reference,NOT STUDY AREA
553KRMAPC,36.51978,-118.76061,553,Tulare,Forest,14918241,SN,5,228.374,36.51987,-118.7597,875,2961,78155.1,11.183,988.5926,3.752867,2182.212,68.05857,1895.9,269.1228,0.05433333,0.05433333,0.2367333,1.484933,0.1955667,-1.672833,5.490367,151.8179,3.880867,1.8488,0.02686667,0.1687333,0,0,0,0,0,0,0,0,0,0.01773731,0.1515951,1.117931,1,1,0,0,0,0,Reference,NOT STUDY AREA
553KRMFHC,36.61139,-118.69985,553,Tulare,Other,14917763,SN,5,22.27674,36.61142,-118.6998,2180.26,1311.74,98502.9,10.0154,1377.562,7.8889,2784.714,62.4,1087.4,165.6667,0.0545,0.0148,0.2358,1.4043,0.1027,-1.7244,14.2045,152.7083,3.8875,1.7839,0.0261,0.1706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,Reference,NOT STUDY AREA
553KRNAYC,36.54679,-118.89798,553,Tulare,Other,14917925,CH,5,231.4968,36.54646,-118.8978,534,2385,66642.1,10.1097,839.1944,3.024767,1622.713,59.88347,2280.3,314.4646,0.0506,0.0506,0.2281,1.499167,0.2403667,-1.2918,4.0807,139.7596,3.2864,2.065767,0.0348,0.1478,0.06102704,0,0,0,0,0,1.059227,0,0,0.4665601,0.2817094,0.202411,14,0,0,0,0,0,Reference,NOT STUDY AREA
553WER208,36.64805,-118.80111,553,Tulare,Forest,14917715,SN,5,15.55025,36.64785,-118.8023,2055.54,869.46,100483.5,12.25,1201.6,6.8947,2972.409,73.1875,1216.5,201.8947,0.0518,0.0144,0.2294,1.3998,0.1269,-1.7244,18.2946,152.7083,3.8875,1.7839,0.0261,0.1706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Reference,NOT STUDY AREA
553WER224,36.58194,-118.7825,553,Tulare,Forest,14917925,CH,5,231.302614,36.5469194,-118.89879,539.630005,2385.369995,66642.10156,11.0479,1009.2599,4.3827,2222.3569,66.2025,2280.300049,265.509,0.0503,0.0145,0.2265,1.4699,0.2029,-1.5687,6.3817,148.047,3.6711,1.8854,0.0293,0.1626,0.061475729,0,0,0,0,0,1.059483604,0,0,0.468178915,0.281513813,0.188938059,14,0,0,0,0,0,Reference,NOT STUDY AREA
553WER225,36.35111,-118.75055,553,Tulare,Other,14922769,SN,5,3.634751,36.35116,-118.7514,1300.31,1450.69,86793.3,12,1001.3,3.5,1936.022,70.4167,1655.2,264.25,0.0552,0.0157,0.2416,1.5275,0.1872,-1.3979,4.8384,142.935,3.4338,1.9966,0.0327,0.153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Reference,NOT STUDY AREA
554CLCALK,36.2129,-118.51401,554,Tulare,Other,14970699,SN,5,22.31539,36.21272,-118.5166,1892,918,73679.1,10.36527,1060.315,5.3214,1826.666,62.5599,1708.8,246.119,0.06073333,0.06073333,0.2571,1.601833,0.1956667,-1.547367,6.551167,147.4096,3.6415,1.899267,0.02966667,0.1613333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Reference,NOT STUDY AREA
554DCT095,35.99436,-118.26631,554,Tulare,Forest,14960789,SN,5,6.621451,35.99446,-118.2664,2110,743,46316.8,8,405.1875,2,1569.773,49,1443.2,254.8571,0.06946667,0.0181,0.2805333,1.386867,0.2134333,-0.9497667,7.532,129.523,2.811133,2.288567,0.04163333,0.1294667,0,0,0,0,0,0,0,0,0,0.06240188,0.06240188,0,0,0,0,0,0,NA,Reference,NOT STUDY AREA
554KRN096,36.18134,-118.15314,554,Tulare,Other,14959491,SN,5,366.7442,36.18124,-118.1536,2391,1300,44179.9,7.2256,509.4543,2.6977,1495.147,41.3327,1297.9,212.8886,0.07043333,0.0171,0.2737,1.4695,0.1235,-0.1954333,10.44743,94.5047,3.010333,1.545733,0.0584,0.1519667,0,0,0,0,0,0,0,0,0,0.0051822,0.02008303,0,0,0,0,0,0,NA,Reference,NOT STUDY AREA
554LCCADR,35.48056,-118.68085,554,Kern,Other,14946858,CH,5,20.07217,35.48086,-118.6802,946.87,1346.13,44351.3,8.8254,705.9362,0.1739,1078.783,51.1905,2091.2,280.2174,0.0648,0.0223,0.3082,1.541,0.229,-1.7244,4.013,152.7083,3.8875,1.7839,0.0261,0.1706,0,0,0,0,0,0,0,0,0,0.6773355,0.258086,0,5,0,0,0,0,1.41,Reference,NOT STUDY AREA
554NYCGWD,36.0205,-118.56685,554,Tulare,Forest,14971045,SN,5,8.3223,36.02064,-118.5671,1939,729,69254,9.4722,864.5175,4.606067,1372.586,51.36113,1667.3,256.9697,0.06046667,0.06046667,0.2638333,1.484333,0.1980667,-1.708467,5.978267,152.2311,3.865367,1.7943,0.02643333,0.1697333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Reference,NOT STUDY AREA
554PMCABC,35.95289,-118.41531,554,Tulare,Other,14971713,SN,5,17.12554,35.95286,-118.4154,1824,1131,65564.5,9.986933,756.7094,5.252567,1503.447,57.16973,1576.9,242.5656,0.06526667,0.06526667,0.2771333,1.398467,0.1755667,-1.497867,10.662,150.5911,3.647267,1.941333,0.03016667,0.1586333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52,Reference,NOT STUDY AREA
554PMCGWD,36.08291,-118.54753,554,Tulare,Forest,14970909,SN,5,3.294,36.08357,-118.5476,2231,590,71164.1,10,975.75,4.166667,1591.344,57,1525.4,234.3333,0.06013333,0.06013333,0.2610333,1.467367,0.2119667,-1.081733,7.454467,133.472,2.994467,2.202567,0.039,0.1351333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Reference,NOT STUDY AREA
554SED014,36.00812,-118.50618,554,Tulare,Forest,14971035,SN,5,33.56575,36.00815,-118.5059,1359.8,1437.2,50374.3,9.2115,755.4211,3.65,1336.376,50.9808,2088.3,274.4,0.0611,0.0172,0.2646,1.469,0.2058,-1.458,6.4858,144.7342,3.5173,1.9575,0.0315,0.1564,0,0,0,0,0,0,0,0,0,0.4209793,0.3528748,0.5918034,2,2,0,0,0,NA,Reference,NOT STUDY AREA
554SED016,36.13472,-118.47287,554,Tulare,Forest,14970823,SN,5,47.55255,36.13487,-118.4729,1687.13,905.87,56037.3,9.0556,878.3,4.1786,1579.122,55.1597,1989.9,265.9107,0.0622,0.0167,0.2615,1.4078,0.2085,-1.5629,4.4062,149.2392,3.8854,1.8196,0.0255,0.1701,0,0,0,0,0,0,0,0,0,0.2174325,0.2834894,0.3930191,5,5,1,0,0,NA,Reference,NOT STUDY AREA
554SED019,36.05535,-118.13149,554,Tulare,Other,14959631,SN,5,523.0058,36.0555,-118.1318,1866.02,1823.98,27522,7.0422,489.4855,2.6856,1467.512,41.1426,1691.3,223.6564,0.0702,0.017,0.2726,1.4432,0.1211,-1.4298,12.9496,144.9683,3.9188,1.9284,0.0315,0.1685,1.72081e-4,0.002599901,0.05837712,0,0,0,0.00189289,0.02599901,0.6421483,0.004905028,0.01929935,0.1479875,0,0,0,0,0,NA,Reference,NOT STUDY AREA
554SED025,35.99743,-118.53571,554,Tulare,Other,14971639,SN,5,42.02376,35.99761,-118.5356,1410,1255,56380.3,9.3664,826.6735,3.88,1333.244,50.9466,1895,273.42,0.0607,0.0174,0.2651,1.4833,0.1997,-1.7195,5.726,152.5607,3.8807,1.7871,0.0262,0.1704,0,0,0,0,0,0,0,0,0,0.3403717,0.4827236,1.569261,3,3,1,0,0,NA,Reference,NOT STUDY AREA
554SED026,36.06751,-118.49114,554,Tulare,Forest,14971209,SN,5,34.42878,36.06754,-118.4912,1599.84,1229.16,67393.6,9.6019,869.7273,4.3333,1534.283,55.1359,1747.8,250.8205,0.0614,0.017,0.2629,1.5716,0.1948,-1.5742,6.892,148.2123,3.6788,1.8818,0.0291,0.162,0,0,0,0,0,0,0,0,0,0.4938048,0.3847972,0.06802648,12,2,0,0,0,NA,Reference,NOT STUDY AREA
554SED027,35.90071,-118.36951,554,Tulare,Forest,14971777,SN,5,30.02324391,35.9006824,-118.36897,2241,771,63846.19922,10.88033333,752.6427,5.0593,1598.3443,60.4486,1266.199951,231.7092667,0.067133333,0.067133333,0.2836,1.398133333,0.137466667,-1.2454,14.51826667,135.0256333,3.497633333,1.786333333,0.036433333,0.1597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,Reference,NOT STUDY AREA
554SED028,35.96888,-118.52125,554,Tulare,Other,14972839,SN,5,51.85767,35.96904,-118.5211,1405.87,1010.13,58391.5,9.3899,813.5345,3.623,1301.334,52.1321,1879.9,275.4426,0.0612,0.0177,0.2681,1.4794,0.2037,-1.7244,5.2825,152.7083,3.8875,1.7839,0.0261,0.1706,0.07462816,0.1914089,0,0,0,0,0.3939673,1.010461,0.4246284,0.8217275,0.957217,0.974292,6,2,0,0,0,NA,Reference,NOT STUDY AREA
554WE1002,36.22779,-118.16187,554,Tulare,Other,14959447,SN,5,14.717258,36.2278427,-118.16277,2427.219971,1262.780029,44679.19922,7.413,496.7333,3,1350.7489,42.1739,1264.400024,195.1176,0.0713,0.017,0.2739,1.4981,0.1249,-1.2796,9.7192,171.4641,5.329,2.9083,0.0345,0.181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28,Reference,NOT STUDY AREA
555PS0064,36.18281,-118.78852,555,Tulare,Other,14930319,CH,5,61.61652,36.18223,-118.7881,442.09,2135.91,43783.3,10.0209,851.9214,1.7922,1179.134,61.0419,2469.5,299.8961,0.0557,0.0163,0.2473,1.4988,0.234,-1.7244,4.0945,152.7083,3.8875,1.7839,0.0261,0.1706,0,0,0,0,0,0,0,0,0,0.7015272,0.3896502,0,1,0,0,0,0,0.94,Reference,NOT STUDY AREA
601LVC002,37.9719,-119.1115,601,Mono,Other,948090777,SN,6,121.642,37.97302,-119.1103,1963.7,2009.3,38700.2,15.0751,785.3214,14.5473,4686.226,108.7265,1606.8,198.3446,0.046,0.0108,0.2063,1.3073,0.1236,-1.3445,10.5927,132.2593,5.0093,2.2024,0.067,0.1513,0.66372660000000006,2.909283,0,0,0,0,0.6666864,1.851362,0,0.3634509,1.258202,0.04084068,10,4,0,0.07283321,0,NA,Reference,NOT STUDY AREA
601PS0077,38.0306,-119.1837,601,Mono,Other,20286400,SN,6,56.75659,38.03098,-119.1836,2242,1541,37271,15.1943,816.5547,14.8657,4387.249,111.1829,1540.8,194.4925,0.04903333,0.01086667,0.2121667,1.352667,0.1076,-1.552367,12.972,152.8006,4.466667,2.095133,0.05386667,0.1621333,0.06038839,0.1787899,0.4123711,0,0,0,0.2796936,0.8374894,4.467354,0.2279786,0.4595286,0.7970502,3,2,0,0,0,0.29,Reference,NOT STUDY AREA
602LWT001,37.82313,-118.65232,602,Mono,Forest,20288326,SN,6,31.362083,37.8232563,-118.6532,2174.97998,1152.02002,30256.69922,8.2784,479.1096,13.3889,3549.4626,66,1568.400024,230.5,0.0567,0.0124,0.2269,1.5609,0.126,-0.6523,12.1638,116.0768,2.2584,0.9857,0.0218,0.1184,0,0,0,0,0,0,0,0,0,0.024908231,0,0,1,0,0,0,0,NA,Reference,NOT STUDY AREA
603CE0014,37.735,-118.80436,603,Mono,Other,20273621,SN,6,302.9948,37.73369,-118.8055,2096.58,1428.42,33600.1,11.1951,661.7751,9.4344,2777.833,81.1432,1566,247.1421,0.0489,0.0117,0.2125,1.3468,0.1529,0.5138,7.9488,102.48,3.3984,2.0861,0.0377,0.2155,0.3059576,0,0,0.0695088,0.638002,0,0.2171408,0,0,0.5833895,0.2050222,0.5010045,31,4,0,0,0,1.48,Reference,NOT STUDY AREA
603DDM001,37.75118,-118.94163,603,Mono,Forest,20274997,SN,6,92.86634,37.75127,-118.9429,2222.25,1302.75,46893.7,12.8328,753.5139,8.8091,2897.981,92.0105,1530,237.2909,0.0469,0.0115,0.2087,1.2615,0.1412,0.3188,6.3383,108.1403,3.8994,2.3957,0.0334,0.2379,0.6502694,2.283687,0,0,0,0,0.2548746,0.9462287,0,0.536706,1.221068,0.1937473,13,9,0,0,0,NA,Reference,NOT STUDY AREA
603DDM004,37.70595,-119.04501,603,Mono,Forest,20272507,SN,6,8.418762,37.70821,-119.057,2536.78,984.22,68893.5,14.8,1011.833,10.875,3807.763,104.88,1300.1,204.375,0.0451,0.0114,0.2053,1.0475,0.1413,0.679,7.2019,112.3725,8.723,5.435,0.0552,0.4388,0,0,0,0,0,0,0,0,0,0.1399693,0.1399693,0.6531907,1,1,0,0,0,0.18,Reference,NOT STUDY AREA
603DDM005,37.70169,-119.03358,603,Mono,Forest,20272505,SN,6,2.276273,37.70827,-119.0532,2519.79,525.21,68893.5,14,911.4,7,2757.433,100.6667,1300.1,224.3333,0.0457,0.0114,0.2065,1.041,0.141,2.0528,7.474,78.003,9.8142,7.3515,0.0409,0.6743,0,0,0,0,0,0,0,0,0,0.2262813,0.2262813,0.6230212,1,1,1,0,0,0,Reference,NOT STUDY AREA
603DDM006,37.70229,-119.03698,603,Mono,Forest,20272519,SN,6,2.903706,37.70538,-119.0328,2473.95,644.05,68893.5,14.07143,902.4762,5.85,2616.922,98.6607,1300.1,230.55,0.0459,0.0345,0.2069333,1.041,0.141,0.4570667,7.474,80.5658,4.4594,2.900033,0.0304,0.2822667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Reference,NOT STUDY AREA
603FCA145,37.56444,-118.75472,603,Mono,Other,20275095,SN,6,31.8725,37.56514,-118.7545,2177.45,1778.55,28256.6,9.6771,751.274,8.6216,3340.045,67.9792,1596,182.2703,0.051,0.0126,0.2177,1.5237,0.1235,-1.465,12.4493,104.8855,2.9078,1.44,0.0265,0.1439,0,0,0,0,0,0,0,0,0,0.02240791,0.1010784,1.670696,0,0,0,0,0,NA,Reference,NOT STUDY AREA
603GBC044,37.3542,-118.68381,603,Inyo,Other,20276649,SN,6,14.01793,37.35402,-118.6837,2504,1638,60173.4,12.0465,857.3666,11.8824,4660.943,83.8837,818.7,172.7059,0.05163333,0.0129,0.2203333,1.401133,0.102,-1.411033,14,159.33,8.3139,2.170333,0.08696667,0.1474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Reference,NOT STUDY AREA
603GLS001,37.74736,-118.98529,603,Mono,Other,20273531,SN,6,15.94298,37.74707,-118.9862,2287.82,894.1799,54599.8,13.1837,845.3421,9.6842,3142.818,95.4082,1455.8,224.6842,0.0465,0.0114,0.2078,1.1889,0.1394,0.81,7.607,78.2362,4.929,3.2948,0.0499,0.2811,0,0,0,0,0,0,0,0,0,0.08623952,0.1865788,0.6713923,1,1,1,0,0,0.18,Reference,NOT STUDY AREA
603GSCADC,37.73969,-119.04995,603,Mono,Other,20272655,SN,6,6.984463,37.73974,-119.05,2692.19,489.8101,71140.8,14.0455,957.8235,10.625,3268.161,100.8182,1266.2,207.125,0.0458,0.0114,0.2065,1.0406,0.1407,2.0128,7.474,45.6361,6.1188,4.4661,0.0717,0.427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Reference,NOT STUDY AREA
603HCH6xx,37.74995,-118.93692,603,Mono,Forest,20274999,SN,6,107.8721,37.75357,-118.9313,2195.47,1329.53,44097.9,12.6325,729.1165,8.937,2862.891,90.4608,1570,239.4567,0.0472,0.0115,0.2092,1.2808,0.1458,0.29,6.1058,109.2263,3.6729,2.2318,0.0316,0.2251,0.6241083,1.762402,0,0,0,0,0.2753419,0.8376849,0,0.5486302,0.9722609,1.214071,13,6,0,0,0,NA,Reference,NOT STUDY AREA
603OHCAOR,37.74485,-118.75598,603,Mono,Other,20275047,SN,6,5.682167,37.74499,-118.7556,2190.34,1160.66,36364.9,9,587.75,12.7143,3377.6,68,1501.2,223.8571,0.0546,0.0123,0.2232,1.5699,0.1196,0.3485,17.3522,174.4589,2.5576,1.273,0.0244,0.1373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36,Reference,NOT STUDY AREA
603OHR001,37.74242,-118.75921,603,Mono,Other,20275047,SN,6,5.682167,37.74499,-118.7556,2190.34,1160.66,36364.9,9,587.75,12.7143,3377.6,68,1501.2,223.8571,0.0546,0.0123,0.2232,1.5699,0.1196,0.3485,17.3522,174.4589,2.5576,1.273,0.0244,0.1373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Reference,NOT STUDY AREA
603PS0008,37.48584,-118.76035,603,Mono,Forest,20276155,SN,6,6.438667,37.48579,-118.7605,3105.93,682.0701,41684.3,11.6842,1010.867,6.8889,3389.233,77.4737,953.9,160.2222,0.0507,0.0126,0.2173,1.402,0.1021,-1.7244,14,152.7083,3.8875,1.7839,0.0261,0.1706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Reference,NOT STUDY AREA
